problem_id	description	regex	pos_examples	neg_examples
b-2_t-uns_id-52	a string that allows letters , special characters , or digits . the string must have a letter and all special characters must be after a number and the last entry must be a number .	and ( repeatatleast ( or ( <let> , or ( <spec> , <num> ) ) , 1 ) , and ( contain ( <let> ) , and ( endwith ( <num> ) , and ( not ( startwith ( <spec> ) ) , not ( contain ( concat ( notcc ( <num> ) , <spec> ) ) ) ) ) ) )	6!52!g5 h0!lSp5;2 la8=C4^J95 2.vdIe41G0&50!HQhZ5 11=4;bGO3;G2=R60 11=4;bGO3;G2=Rb6	^O8!4!1TQ5 1=3+1 SRV _yJNIjA5 17 8;2_59
b-2_t-uns_id-53	a string that has capitals , special characters , lowercases , and digits . the string starts with lowercase or digit and ends with something other than a capital .	and ( repeatatleast ( or ( <cap> , or ( <spec> , or ( <low> , <num> ) ) ) , 1 ) , and ( not ( endwith ( <cap> ) ) , startwith ( or ( <low> , <num> ) ) ) )	e*U!& h8$!@!Q7&E*G1_@== wK.! 6^D!l-*T*M= 1##!Y!=@!MG&!!=&_-@ 2@	+!Y!^G$ ^;!N- =4 m!7=!!#A -@_=+=9H^_ m!7=!!CG
b-2_t-uns_id-53	the string consists of capital letters , special characters , lowercase letters and numbers . the string must start with a lowercase letter or number and it must not end with a capital letter .	and ( repeatatleast ( or ( <cap> , or ( <spec> , or ( <low> , <num> ) ) ) , 1 ) , and ( not ( endwith ( <cap> ) ) , startwith ( or ( <low> , <num> ) ) ) )	e*U!& h8$!@!Q7&E*G1_@== wK.! 6^D!l-*T*M= 1##!Y!=@!MG&!!=&_-@ 2@	+!Y!^G$ ^;!N- =4 m!7=!!#A -@_=+=9H^_ m!7=!!CG
b-2_t-uns_id-59	this string must contain 2 letters and not to start with a digit	and ( not ( startwith ( <num> ) ) , contain ( repeat ( <let> , 2 ) ) )	!f_H^_C&m^;RkVh -y^W$x_&o8^Db i9___.A0^U+t^YkY SLUx4gs!@ k_cYnkRp9QCf-U16F $^^^_+mhgV8	O^E O^* 2^Yv  8Te 4+S_^HH
b-2_t-uns_id-59	this pattern matches any string that does not start with a digit , and contains 2 letters	and ( not ( startwith ( <num> ) ) , contain ( repeat ( <let> , 2 ) ) )	!f_H^_C&m^;RkVh -y^W$x_&o8^Db i9___.A0^U+t^YkY SLUx4gs!@ k_cYnkRp9QCf-U16F $^^^_+mhgV8	O^E O^* 2^Yv  8Te 4+S_^HH
b-2_t-uns_id-62	"the string can be any length , and it can use letters and exclamation points . it must have an "" n "" , and it must end with a letter ."	and ( repeatatleast ( or ( <let> , <!> ) , 1 ) , and ( contain ( <n> ) , endwith ( <let> ) ) )	!n!!K BnvID!LL!dT!SuEo nW!ZUM!EN nVajdyfF PjKpnJ n!S!aMTh!!!bUDDNuy	z!ic mr!t!gWDH nG!R! !!x ^n in!aeGWh!X!y!!!
b-2_t-uns_id-62	"a string of letters or "" ! "" and must have an "" n "" . ends with a letter ."	and ( repeatatleast ( or ( <let> , <!> ) , 1 ) , and ( contain ( <n> ) , endwith ( <let> ) ) )	!n!!K BnvID!LL!dT!SuEo nW!ZUM!EN nVajdyfF PjKpnJ n!S!aMTh!!!bUDDNuy	z!ic mr!t!gWDH nG!R! !!x ^n in!aeGWh!X!y!!!
b-2_t-uns_id-65	"a string in which all characters but "" & "" and the sequence "" 09 "" are allowed . the overall string length must be less than 9 and it can not start with a digit ."	and ( repeatatleast ( or ( <num> , or ( <let> , <spec> ) ) , 1 ) , and ( repeatrange ( <any> , 0 , 8 ) , and ( not ( startwith ( <num> ) ) , and ( not ( contain ( <&> ) ) , not ( contain ( const ( <09> ) ) ) ) ) ) )	%q %0 = h+! _=e#f!4 _=e#f!!	;0b!!09 ^7!09 !&.A=^ __09 0! &
b-2_t-uns_id-65	"the string can have digits , letters and special characters , must be 8 or less characters in length , can not have "" & "" nor "" 09 "" . the string can not start with a digit ."	and ( repeatatleast ( or ( <num> , or ( <let> , <spec> ) ) , 1 ) , and ( repeatrange ( <any> , 0 , 8 ) , and ( not ( startwith ( <num> ) ) , and ( not ( contain ( <&> ) ) , not ( contain ( const ( <09> ) ) ) ) ) ) )	%q %0 = h+! _=e#f!4 _=e#f!!	;0b!!09 ^7!09 !&.A=^ __09 0! &
b-2_t-uns_id-66	a string must be at least 4 characters long . any letter must be before a lowercase letter , so using letters is not possible .	and ( repeatatleast ( <any> , 4 ) , and ( not ( endwith ( <let> ) ) , not ( contain ( concat ( <let> , notcc ( <low> ) ) ) ) ) )	@4#$-3_4^-^^^_@_^ __^6_8^^_^^_6_3 61^^@+6 5^_%:&^^^^4:^ ^300^:.^_^9 %_#_8^1__	Ancuasfeplfiirzt 73^ _hytti _^_&@jc 0_.c 7^^
b-2_t-uns_id-66	a string with 4 or more characters and any letter must a lowercase .	and ( repeatatleast ( <any> , 4 ) , and ( not ( endwith ( <let> ) ) , not ( contain ( concat ( <let> , notcc ( <low> ) ) ) ) ) )	@4#$-3_4^-^^^_@_^ __^6_8^^_^^_6_3 61^^@+6 5^_%:&^^^^4:^ ^300^:.^_^9 %_#_8^1__	Ancuasfeplfiirzt 73^ _hytti _^_&@jc 0_.c 7^^
b-2_t-uns_id-7	starts with a lower case letter . the rest is a string of 9 or less characters that must have a special character .	and ( repeatrange ( <any> , 0 , 9 ) , and ( contain ( <spec> ) , startwith ( <low> ) ) )	peI= q8!OQl q86_B6 us=kYC2%q q!& h!Uoq	d77eIgxn6 @vMn3AG_ eGAa48 G,V_ 64! -gq9QTFh8
b-2_t-uns_id-7	a string with fewer than 10 characters . it must contain at least 1 special character but and must start with a lowercase character .	and ( repeatrange ( <any> , 0 , 9 ) , and ( contain ( <spec> ) , startwith ( <low> ) ) )	peI= q8!OQl q86_B6 us=kYC2%q q!& h!Uoq	d77eIgxn6 @vMn3AG_ eGAa48 G,V_ 64! -gq9QTFh8
b-2_t-uns_id-75	"a string consisting of any number of characters . 1 of the lowercase characters "" y "" or "" b "" must be present in the string ."	contain ( or ( <y> , <b> ) )	ozrFzS&AVUbE Qk;%b3WEy!hyB zy@ b3SwUI !xkyu:-v+7hP2bs zyaCU#OmKX	Ev m$v; v2kpE0zw hN-az z#Epz% EQ
b-2_t-uns_id-75	"a string that contains "" y "" or "" b "" ."	contain ( or ( <y> , <b> ) )	ozrFzS&AVUbE Qk;%b3WEy!hyB zy@ b3SwUI !xkyu:-v+7hP2bs zyaCU#OmKX	Ev m$v; v2kpE0zw hN-az z#Epz% EQ
b-2_t-uns_id-78	the string can be any length , but it can not contain numbers .	not ( contain ( <num> ) )	b.#y%_,+!q%.#-r.$G& #SW-Q*^%+h:wu th=D%. h-$&-e*&@ =*g,y*X*elf+i! .Gq*%#,l+b.WoH$!f	-+k*$f&5mX= !$JC%Z^A4n,y LDN6Hsxqli K@m5ad4S9YmHp #j&5 5
b-2_t-uns_id-78	a string consisting of any number of characters with all characters but digits allowed .	not ( contain ( <num> ) )	b.#y%_,+!q%.#-r.$G& #SW-Q*^%+h:wu th=D%. h-$&-e*&@ =*g,y*X*elf+i! .Gq*%#,l+b.WoH$!f	-+k*$f&5mX= !$JC%Z^A4n,y LDN6Hsxqli K@m5ad4S9YmHp #j&5 5
b-2_t-uns_id-79	"a string that does not contain 2 "" 9 "" and contains a digit . the string starts with something other than a digit or 2 capitals ."	and ( not ( startwith ( <num> ) ) , and ( not ( startwith ( repeat ( <cap> , 2 ) ) ) , and ( not ( contain ( repeat ( <9> , 2 ) ) ) , contain ( <num> ) ) ) )	=x,9^W =x,95x ,nq4 .9@NN81tuL39!9u9,9 W9096#U@ a2#9+lHb226w5,$95gw	9 DH97gB=978 D;*94l3h99m O-E,#%%,Ct e8979H99 9*9A8
b-2_t-uns_id-79	"a string that contains digits but does not contain 2 "" 9 "" . can not start with a digit or 2 capitals ."	and ( not ( startwith ( <num> ) ) , and ( not ( startwith ( repeat ( <cap> , 2 ) ) ) , and ( not ( contain ( repeat ( <9> , 2 ) ) ) , contain ( <num> ) ) ) )	=x,9^W =x,95x ,nq4 .9@NN81tuL39!9u9,9 W9096#U@ a2#9+lHb226w5,$95gw	9 DH97gB=978 D;*94l3h99m O-E,#%%,Ct e8979H99 9*9A8
b-2_t-uns_id-80	"a string with 2 restrictions : the character sequence "" TMA "" is forbidden and letters are only allowed to be put after at least 1 digit ."	and ( and ( not ( startwith ( <let> ) ) , not ( contain ( concat ( notcc ( <num> ) , <let> ) ) ) ) , not ( contain ( const ( <TMA> ) ) ) )	_:-7H-5=^:0E92  %*^8G8i-$;;_9*_ ;0q1%=7W_:!-4 &$10* %=!.+&=	1TTBjdTScO =9;YT&tLKZaTTM ^T0TMzT ^T_ 1TTBjdTScT %,UT
b-2_t-uns_id-80	"a string where any letter must be after a digit , and does not contain "" TMA "" ."	and ( and ( not ( startwith ( <let> ) ) , not ( contain ( concat ( notcc ( <num> ) , <let> ) ) ) ) , not ( contain ( const ( <TMA> ) ) ) )	_:-7H-5=^:0E92  %*^8G8i-$;;_9*_ ;0q1%=7W_:!-4 &$10* %=!.+&=	1TTBjdTScO =9;YT&tLKZaTTM ^T0TMzT ^T_ 1TTBjdTScT %,UT
b-2_t-uns_id-81	"the string is 6 - 9 characters . must not start with "" ac "" or a digit . must end with 3 special characters or 3 capital letters ."	and ( repeatrange ( <any> , 6 , 9 ) , and ( not ( startwith ( const ( <ac> ) ) ) , and ( endwith ( or ( repeat ( <spec> , 3 ) , repeat ( <cap> , 3 ) ) ) , not ( startwith ( <num> ) ) ) ) )	a%b;M@!*@ kK8_:=! kK8_:=@ .X8C+@=! =K+%;^ a%b;M@!*_	8@,,@& %Sp55= h.y*=OO 6d1!=_@ 2;o@^=@_^ C2s@-:_$0
b-2_t-uns_id-81	"a string that is 6 to 9 characters long . the string can not begin with a digit or "" ac "" and must end with 3 special characters or 3 capital letters ."	and ( repeatrange ( <any> , 6 , 9 ) , and ( not ( startwith ( const ( <ac> ) ) ) , and ( endwith ( or ( repeat ( <spec> , 3 ) , repeat ( <cap> , 3 ) ) ) , not ( startwith ( <num> ) ) ) ) )	a%b;M@!*@ kK8_:=! kK8_:=@ .X8C+@=! =K+%;^ a%b;M@!*_	8@,,@& %Sp55= h.y*=OO 6d1!=_@ 2;o@^=@_^ C2s@-:_$0
b-2_t-uns_id-9	we want to match strings that contain only digits or letters . it must contain atleast 1 lowercase or capital letter , but does not allow 2 consecutive letters . the string must not end with a letter .	and ( repeatatleast ( or ( <num> , <let> ) , 1 ) , and ( not ( endwith ( <let> ) ) , and ( not ( contain ( repeat ( <let> , 2 ) ) ) , contain ( or ( <low> , <cap> ) ) ) ) )	W13L2w7E2o59Z0 T2I8q7K8J831 8O0c9m490z0 8O0c9m4q3n4 56t3y97 4F1	yK34 739543007438601866 xbG4Dmpjn3XD1 0 8031 d@@=d@+$!O%
b-2_t-uns_id-9	a string of letters and number with no more than 2 letters in a row . the letters may be lower or upper case . the final value must not be a letter .	and ( repeatatleast ( or ( <num> , <let> ) , 1 ) , and ( not ( endwith ( <let> ) ) , and ( not ( contain ( repeat ( <let> , 2 ) ) ) , contain ( or ( <low> , <cap> ) ) ) ) )	W13L2w7E2o59Z0 T2I8q7K8J831 8O0c9m490z0 8O0c9m4q3n4 56t3y97 4F1	yK34 739543007438601866 xbG4Dmpjn3XD1 0 8031 d@@=d@+$!O%
b-2_t-uns_id-94	"the string must contain only capital letters . it should have the letter "" J "" in capital at least once . the string should not contain the letter "" F "" . it can not start with the letter combination of "" LKM "" and it should always end with the letter combination of "" HVA """	and ( repeatatleast ( <cap> , 1 ) , and ( not ( startwith ( const ( <LKM> ) ) ) , and ( endwith ( const ( <HVA> ) ) , and ( not ( contain ( <F> ) ) , contain ( <J> ) ) ) ) )	AIZIJHVA IJEBHEALHVA LKWACCUDXJHHVA AIZJKHVA KJBEKGGHGDHVA KJBEKGGHGIHVA	KJFHVA :H.JZHH@SHVA AIAJGNGGJGITB FJHVA LDEHZHHVYGDAHHVA YFJAYHXFSBBNCHVA
b-2_t-uns_id-94	"a string of capital letters that does not contain "" F "" but contains "" J "" . the string does not start with "" LKM "" and ends with "" HVA "" ."	and ( repeatatleast ( <cap> , 1 ) , and ( not ( startwith ( const ( <LKM> ) ) ) , and ( endwith ( const ( <HVA> ) ) , and ( not ( contain ( <F> ) ) , contain ( <J> ) ) ) ) )	AIZIJHVA IJEBHEALHVA LKWACCUDXJHHVA AIZJKHVA KJBEKGGHGDHVA KJBEKGGHGIHVA	KJFHVA :H.JZHH@SHVA AIAJGNGGJGITB FJHVA LDEHZHHVYGDAHHVA YFJAYHXFSBBNCHVA
b-2_t-uns_id-97	"this pattern matches any string that starts by any capital letter followed by a "" Q "" capital letter , does not contain any special character , and ends either with 3 lowercase or capital letters ."	and ( startwith ( concat ( <cap> , <Q> ) ) , and ( not ( contain ( <spec> ) ) , endwith ( or ( repeat ( <low> , 3 ) , repeat ( <cap> , 3 ) ) ) ) )	YQ1izm AQ131vdbL0jxp BQJN3Hi3KdEeo1htd UQ5g66e8FcjV63i6HES ZQxvah33w4Umyg AQ131vdbL0GMI	EQ:Hv,6=1.3esw RQ9HSDaTZ5F WQq9 XQCYy039BBQy PQj1aJ6 CQj3@YQB
b-2_t-uns_id-97	"a string that does not contain a special character , starts with a capital then a "" Q "" and ends with 3 lowercase or 3 capitals ."	and ( startwith ( concat ( <cap> , <Q> ) ) , and ( not ( contain ( <spec> ) ) , endwith ( or ( repeat ( <low> , 3 ) , repeat ( <cap> , 3 ) ) ) ) )	YQ1izm AQ131vdbL0jxp BQJN3Hi3KdEeo1htd UQ5g66e8FcjV63i6HES ZQxvah33w4Umyg AQ131vdbL0GMI	EQ:Hv,6=1.3esw RQ9HSDaTZ5F WQq9 XQCYy039BBQy PQj1aJ6 CQj3@YQB
b-2_t-uns_id-98	"this string allows digits , special characters , capital letters , and lowercase letters . it must contain "" e "" and be a maximum length of 9 characters . it can not have 3 lowercase letters . it can not start with a capital letter ."	and ( repeatatleast ( or ( <num> , or ( <cap> , or ( <spec> , <low> ) ) ) , 1 ) , and ( repeatrange ( <any> , 0 , 9 ) , and ( contain ( <e> ) , and ( not ( startwith ( <cap> ) ) , not ( contain ( repeat ( <low> , 3 ) ) ) ) ) ) )	ce @J_!;ce +=_e -3e e$$:=%e+ e$$:=%e8	@!==ben S#9s.eG c#_5e-vci &:=1+ @&!t=k7ep^ aem^
b-2_t-uns_id-98	"the string is a list of up to 9 characters that can be capital or lowercase letters , digits , or special characters . the first character must not be a capital letter , and the string must contain an "" e "" ."	and ( repeatatleast ( or ( <num> , or ( <cap> , or ( <spec> , <low> ) ) ) , 1 ) , and ( repeatrange ( <any> , 0 , 9 ) , and ( contain ( <e> ) , and ( not ( startwith ( <cap> ) ) , not ( contain ( repeat ( <low> , 3 ) ) ) ) ) ) )	ce @J_!;ce +=_e -3e e$$:=%e+ e$$:=%e8	@!==ben S#9s.eG c#_5e-vci &:=1+ @&!t=k7ep^ aem^
b-3_t-cat_id-10	a good string has 2 to 4 letters followed by 2 or more lowercase letters .	concat ( repeatrange ( <let> , 2 , 4 ) , repeatatleast ( <low> , 2 ) )	wYkDywlhjttitr vakg SylNwfghgjphmpiac BghBpk wYkmelzglsemqe beNMnrhl	utpAl sqmzTsnbadzlhnr zdFh HTYTe Wsc
b-3_t-cat_id-10	a string consisting of 2 to 4 letters followed by 2 or more lowercase letters .	concat ( repeatrange ( <let> , 2 , 4 ) , repeatatleast ( <low> , 2 ) )	wYkDywlhjttitr vakg SylNwfghgjphmpiac BghBpk wYkmelzglsemqe beNMnrhl	utpAl sqmzTsnbadzlhnr zdFh HTYTe Wsc
b-3_t-cat_id-101	"a string should start with 1 or more letters or numbers . it should be followed by a capital "" D "" or "" R "" . then it is followed by 3 additional letters ."	concat ( repeatatleast ( or ( <let> , <num> ) , 1 ) , concat ( or ( <D> , <R> ) , repeat ( <let> , 3 ) ) )	zsDuAARjRR4FK6DARC zsDuAARjRR4FK6DARF MQRuyCSY7SRlMm yq5D7RADd I0VOD1BRWZWDBvS yBXRRCB	5B52QkHGQQXpd p3OdumIMlJVPJ DquP JjHUUZWmwzUGmU DbGP 7V1QnJJ8bDGJJJJn
b-3_t-cat_id-101	"the first part of the string has more than 1 letter or number followed by either letter "" D "" or letter "" R "" . the string ends with 3 letters ."	concat ( repeatatleast ( or ( <let> , <num> ) , 1 ) , concat ( or ( <D> , <R> ) , repeat ( <let> , 3 ) ) )	zsDuAARjRR4FK6DARC zsDuAARjRR4FK6DARF MQRuyCSY7SRlMm yq5D7RADd I0VOD1BRWZWDBvS yBXRRCB	5B52QkHGQQXpd p3OdumIMlJVPJ DquP JjHUUZWmwzUGmU DbGP 7V1QnJJ8bDGJJJJn
b-3_t-cat_id-102	""" A "" matching string has 1 to 3 "" A "" followed by 2 letters ."	concat ( repeatrange ( <A> , 1 , 3 ) , repeat ( <let> , 2 ) )	AAfo AAAla AAfW Apr AAJn AAAlO	AAAvba AiqQ Tf AAAGEZ uf AiLh
b-3_t-cat_id-102	""" A "" string should consist of 1 - 3 capital "" A "" . it is then followed by 2 letters ."	concat ( repeatrange ( <A> , 1 , 3 ) , repeat ( <let> , 2 ) )	AAfo AAAla AAfW Apr AAJn AAAlO	AAAvba AiqQ Tf AAAGEZ uf AiLh
b-3_t-cat_id-111	the string must start with 4 letters and end with 3 or more letters in lowercase .	concat ( repeat ( <let> , 4 ) , repeatatleast ( <low> , 3 ) )	EYUpmwdrjefpz gVnlwzix zyJBoajwyl LWOYsbzyockhso EHUuxew zyJhwgujba	APikez APLgbp aZrCox aZrddg APLOrm aZUlpj
b-3_t-cat_id-111	a list of 2 strings . the first string is 4 letters . the second string is 3 or more lowercase letters .	concat ( repeat ( <let> , 4 ) , repeatatleast ( <low> , 3 ) )	EYUpmwdrjefpz gVnlwzix zyJBoajwyl LWOYsbzyockhso EHUuxew zyJhwgujba	APikez APLgbp aZrCox aZrddg APLOrm aZUlpj
b-3_t-cat_id-112	a string that begins with 2 to 3 capital letters and ends in 2 to 3 letters of any case .	concat ( repeatrange ( <cap> , 2 , 3 ) , repeatrange ( <let> , 2 , 3 ) )	IXgEp IXguj ABJCnY PEuF PEuu IXgEV	KKM Cpt GLWvuuX OLUbaFM IwXg GLWvuub
b-3_t-cat_id-112	a string consists of 2 - 3 capital letters followed by an additional 2 - 3 letters .	concat ( repeatrange ( <cap> , 2 , 3 ) , repeatrange ( <let> , 2 , 3 ) )	IXgEp IXguj ABJCnY PEuF PEuu IXgEV	KKM Cpt GLWvuuX OLUbaFM IwXg GLWvuub
b-3_t-cat_id-114	"the string should start with 3 or 4 capital letters . followed by either a lowercase a or capital "" E "" . then followed by 1 or more letters . then follows 2 capital letters at the end ."	concat ( repeatrange ( <cap> , 3 , 4 ) , concat ( or ( <a> , <E> ) , concat ( repeatatleast ( <let> , 1 ) , repeat ( <cap> , 2 ) ) ) )	YQBKaZUKNI ZDQCEgmzpUlyDFEZHCD UPMaCKT ZFGEacdsAAY XTICaouVM VIIEjVcnyDJH	DVaRAY FUElDysHrTV CYYSAnftBIROP TUXAaBI FWajQxkGGiygRD TANEAW
b-3_t-cat_id-114	"a list of 4 strings . a first string consist the 3 to 4 capital letters . and the next string consist the "" a "" or "" E "" . a followed by a next string consist the 1 or more letters if any lowercase or uppercase letters . last string consist the 2 capital letters only ."	concat ( repeatrange ( <cap> , 3 , 4 ) , concat ( or ( <a> , <E> ) , concat ( repeatatleast ( <let> , 1 ) , repeat ( <cap> , 2 ) ) ) )	YQBKaZUKNI ZDQCEgmzpUlyDFEZHCD UPMaCKT ZFGEacdsAAY XTICaouVM VIIEjVcnyDJH	DVaRAY FUElDysHrTV CYYSAnftBIROP TUXAaBI FWajQxkGGiygRD TANEAW
b-3_t-cat_id-117	a list of 2 strings . the first string consist of 1 + digit or that is consist optional .	concat ( optional ( repeatatleast ( <num> , 1 ) ) , repeat ( <let> , 3 ) )	590273wlL Tvn 420vPt 15681042801ncH 58970391hFg 2384818602791907eKU	045364864436Yhrv 2347210fsxZ 04391YnYg 8520kGoW
b-3_t-cat_id-117	the string should consist of only 3 letters . also optional , the string can start with 1 or more digits .	concat ( optional ( repeatatleast ( <num> , 1 ) ) , repeat ( <let> , 3 ) )	590273wlL Tvn 420vPt 15681042801ncH 58970391hFg 2384818602791907eKU	045364864436Yhrv 2347210fsxZ 04391YnYg 8520kGoW
b-3_t-cat_id-119	"a string starts with "" n "" followed by 1 to 4 letters . then there are 3 or more numbers followed by 1 to 4 letters . finally , there are 3 or more numbers optionally followed by a character that is not a number ."	concat ( <n> , concat ( repeatrange ( <let> , 1 , 4 ) , concat ( repeatatleast ( <num> , 3 ) , concat ( repeatrange ( <let> , 1 , 4 ) , concat ( repeatatleast ( <num> , 3 ) , optional ( notcc ( <let> ) ) ) ) ) ) )	nLRrG530PtmJ0636145^ ng725c720 nc292dEg833$ njk128Xh726 nAaq327Z488484635@ nfPrs3594r41649_	nX38689060198LmZT48_ nYPGr529LjEIf268094= nOI867O311;: njlp82264583nJZt94_ n7873m82031 nu86U988
b-3_t-cat_id-119	"the string starts with letter "" n "" followed by 1 to 4 letters after which there are more than 3 numbers that are followed by 1 to 4 letters and then more than 3 numbers . the last part of the string which is optional is not a letter ."	concat ( <n> , concat ( repeatrange ( <let> , 1 , 4 ) , concat ( repeatatleast ( <num> , 3 ) , concat ( repeatrange ( <let> , 1 , 4 ) , concat ( repeatatleast ( <num> , 3 ) , optional ( notcc ( <let> ) ) ) ) ) ) )	nLRrG530PtmJ0636145^ ng725c720 nc292dEg833$ njk128Xh726 nAaq327Z488484635@ nfPrs3594r41649_	nX38689060198LmZT48_ nYPGr529LjEIf268094= nOI867O311;: njlp82264583nJZt94_ n7873m82031 nu86U988
b-3_t-cat_id-123	"the string must consist of the capital letters "" YWA "" or "" QEL "" . however the beginning of the string can have but not necessary 2 or more capital letters as well ."	concat ( optional ( repeatatleast ( <cap> , 2 ) ) , or ( const ( <YWA> ) , const ( <QEL> ) ) )	BOFQDSYUEYWA ZQSWYZQYWA QCYQELCIQEZJQEL CKRQFQEHZYZZMLRQEL YWAZQKZYSYQQWQEL YWA	SYWA WYWA EYWA WQEL SQEL UYWA
b-3_t-cat_id-123	"this pattern matches any string that optionally starts with 2 or more capital letters , followed by either the "" YWA "" or "" QEL "" substring"	concat ( optional ( repeatatleast ( <cap> , 2 ) ) , or ( const ( <YWA> ) , const ( <QEL> ) ) )	BOFQDSYUEYWA ZQSWYZQYWA QCYQELCIQEZJQEL CKRQFQEHZYZZMLRQEL YWAZQKZYSYQQWQEL YWA	SYWA WYWA EYWA WQEL SQEL UYWA
b-3_t-cat_id-125	"the string should start with 1 or more number "" 3 "" . followed by 2 or more capital letters or 2 or more numbers ."	concat ( repeatatleast ( <3> , 1 ) , or ( repeatatleast ( <cap> , 2 ) , repeatatleast ( <num> , 2 ) ) )	330212 3FVCXKE 3333MUMSCJ 3241901 3342275478718104 358858340005112156	MOE 48329564357346804 3333333333333V 33333333333333T TPIMB 3333333E
b-3_t-cat_id-125	"a string of 1 or more "" 3 "" , followed by 2 or more of either capital letters or digits ."	concat ( repeatatleast ( <3> , 1 ) , or ( repeatatleast ( <cap> , 2 ) , repeatatleast ( <num> , 2 ) ) )	330212 3FVCXKE 3333MUMSCJ 3241901 3342275478718104 358858340005112156	MOE 48329564357346804 3333333333333V 33333333333333T TPIMB 3333333E
b-3_t-cat_id-127	a string starting with 3 capital letters followed by 1 or more lower case letters .	concat ( repeat ( <cap> , 3 ) , repeatatleast ( <low> , 1 ) )	FUQrqpddxbtfa LJMgzhclx OIEdrtpsnipoduo JUQqhthneswstdas PQYsmixvfif IWNuv	TPkcpzhvrmltzpsbol WNzttczyn SWwqmybwrp MFmbae ALey FYvzkybhxc
b-3_t-cat_id-127	the string must start with 3 capital letters followed by 1 or more letters in lowercase .	concat ( repeat ( <cap> , 3 ) , repeatatleast ( <low> , 1 ) )	FUQrqpddxbtfa LJMgzhclx OIEdrtpsnipoduo JUQqhthneswstdas PQYsmixvfif IWNuv	TPkcpzhvrmltzpsbol WNzttczyn SWwqmybwrp MFmbae ALey FYvzkybhxc
b-3_t-cat_id-129	"a string starts with 2 numbers . next are 1 to 3 lowercase letters . optionally , it can end with 2 to 4 "" 7 "" ."	concat ( repeat ( <num> , 2 ) , concat ( repeatrange ( <low> , 1 , 3 ) , optional ( repeatrange ( <7> , 2 , 4 ) ) ) )	15l7777 74cn 15lwo77 87o777 56aly7777 20qez777	07lfvi77 636aie7777 852toe 97qcsk77 49s7 065qh7777
b-3_t-cat_id-129	"this pattern matches any string that starts with 2 digits , followed by 1 to 3 lowercase letters , and optionally ends with 2 to 4 "" 7 "" digits ."	concat ( repeat ( <num> , 2 ) , concat ( repeatrange ( <low> , 1 , 3 ) , optional ( repeatrange ( <7> , 2 , 4 ) ) ) )	15l7777 74cn 15lwo77 87o777 56aly7777 20qez777	07lfvi77 636aie7777 852toe 97qcsk77 49s7 065qh7777
b-3_t-cat_id-13	"a string consists of 3 or 4 capital letters followed by an "" E "" . optionally , it can start with 2 or more letters , a "" 3 "" , and 2 or more letters or numbers ."	concat ( optional ( concat ( repeatatleast ( <let> , 2 ) , concat ( <3> , repeatatleast ( or ( <let> , <num> ) , 2 ) ) ) ) , concat ( repeatrange ( <cap> , 3 , 4 ) , <E> ) )	GSWGE ueFTFR3GKPYXE ImKJ3NAFMEE ueFTFR3GaAXIE rvnv3HR3q8hTZCGFXE wnBUO3f5KLYE	BKa9PL2jjCgUKUEE BY39cEyKQACTLL UDs3CkFDOHL Z3Uj6rRTqd33CUME i3w1Zl19p3vo9TFLE q3p5AJ3DPKNEATE
b-3_t-cat_id-13	"a string with 2 or more letters followed by a "" 3 "" then 2 or more letters or numbers followed by 3 - 4 capital letters and ending with an "" E "" ."	concat ( optional ( concat ( repeatatleast ( <let> , 2 ) , concat ( <3> , repeatatleast ( or ( <let> , <num> ) , 2 ) ) ) ) , concat ( repeatrange ( <cap> , 3 , 4 ) , <E> ) )	GSWGE ueFTFR3GKPYXE ImKJ3NAFMEE ueFTFR3GaAXIE rvnv3HR3q8hTZCGFXE wnBUO3f5KLYE	BKa9PL2jjCgUKUEE BY39cEyKQACTLL UDs3CkFDOHL Z3Uj6rRTqd33CUME i3w1Zl19p3vo9TFLE q3p5AJ3DPKNEATE
b-3_t-cat_id-140	"a string starting with 3 "" 0 "" followed by 3 or more capital letters then ending with an optional letter ."	concat ( repeat ( <0> , 3 ) , concat ( repeatatleast ( <cap> , 3 ) , optional ( <let> ) ) )	000EVWYGLKW 000EVWYGLKa 000DBJIBJWHSV 000BEJGJHESLTAVQOXu 000DLSH 000XJLTIV	0000RBI 000ZQq 000VTq 0000MWPJYORNDCE 0000PKOPVOQMJMQVF 000VV
b-3_t-cat_id-140	"my string consist of 3 number "" 0 "" , followed by at least 3 capital letters , followed by an optional letter ."	concat ( repeat ( <0> , 3 ) , concat ( repeatatleast ( <cap> , 3 ) , optional ( <let> ) ) )	000EVWYGLKW 000EVWYGLKa 000DBJIBJWHSV 000BEJGJHESLTAVQOXu 000DLSH 000XJLTIV	0000RBI 000ZQq 000VTq 0000MWPJYORNDCE 0000PKOPVOQMJMQVF 000VV
b-3_t-cat_id-142	a string that consists of the following pattern that is repeated 2 times : 2 to 4 alphanumeric characters are followed by 1 or 2 digits .	concat ( repeatrange ( or ( <let> , <num> ) , 2 , 4 ) , concat ( repeatrange ( <num> , 1 , 2 ) , concat ( repeatrange ( or ( <let> , <num> ) , 2 , 4 ) , repeatrange ( <num> , 1 , 2 ) ) ) )	7b7898g9U101 WM7rXTM2 HSt8987 WM7rX641 OWjU0C9x54 x62bu0	N0VjY3YUJ45 F9mhB8LBi1 N0VjY3YU8j0
